,Unnamed: 0,location,size,total_sqft,bath,balcony,price,bhk,price_per_sqft
1548,1563,Uttarahalli,3 BHK,1330.0,2.0,2.0,46.55,3,3500.0
1549,1564,Hosur Road,3 BHK,1427.0,2.0,1.0,80.63,3,5650.31534688157
1550,1565,Banjara Layout,3 BHK,1294.0,2.0,2.0,48.0,3,3709.4281298299848
1551,1566,Begur,3 BHK,1580.0,3.0,2.0,75.0,3,4746.835443037975
1552,1567,Uttarahalli,5 Bedroom,400.0,5.0,1.0,200.0,5,50000.0
1553,1568,Chikka Tirupathi,3 Bedroom,1808.0,4.0,2.0,80.27,3,4439.712389380531
1554,1569,Rajaji Nagar,4 BHK,3516.0,4.0,3.0,540.0,4,15358.361774744028
1555,1570,Parappana Agrahara,2 BHK,1194.0,2.0,2.0,47.0,2,3936.348408710218
1556,1571,Kanakpura Road,2 BHK,900.0,2.0,1.0,46.0,2,5111.111111111111
1557,1572,other,3 BHK,1310.0,2.0,3.0,50.0,3,3816.793893129771
1558,1573,Kanakpura Road,2 BHK,900.0,2.0,1.0,46.0,2,5111.111111111111
1559,1574,Singasandra,4 Bedroom,3850.0,6.0,3.0,195.0,4,5064.935064935065
1560,1575,Kogilu,7 Bedroom,925.0,7.0,3.0,88.0,7,9513.513513513513
1561,1576,Yelachenahalli,2 BHK,2400.0,1.0,1.0,150.0,2,6250.0
1562,1577,Koramangala,2 BHK,1290.0,2.0,3.0,100.0,2,7751.937984496124
1563,1578,Yelahanka,6 Bedroom,3770.0,6.0,3.0,110.0,6,2917.7718832891246
1564,1579,other,3 BHK,1390.0,3.0,1.0,120.0,3,8633.093525179856
1565,1580,other,4 Bedroom,1200.0,4.0,2.0,72.0,4,6000.0
1566,1581,Bisuvanahalli,2 BHK,845.0,2.0,1.0,33.0,2,3905.3254437869823
1567,1582,Yelahanka,3 BHK,1537.0,3.0,3.0,120.0,3,7807.417046193884
1568,1583,other,2 BHK,1135.0,2.0,2.0,68.0,2,5991.1894273127755
1569,1584,Hoodi,3 BHK,1512.0,3.0,2.0,75.77,3,5011.243386243386
1570,1585,other,2 BHK,900.0,2.0,1.0,55.0,2,6111.111111111111
1571,1586,Jigani,3 BHK,1230.0,3.0,3.0,54.0,3,4390.243902439024
1572,1587,other,3 BHK,1378.0,2.0,3.0,42.33,3,3071.843251088534
1573,1588,Whitefield,2 BHK,1277.0,2.0,1.0,61.3,2,4800.313234142522
1574,1589,Hebbal,3 BHK,1985.0,4.0,2.0,189.0,3,9521.410579345089
1575,1590,Kengeri,5 Bedroom,8000.0,5.0,2.0,500.0,5,6250.0
1576,1591,other,2 BHK,1210.0,2.0,2.0,62.0,2,5123.966942148761
1577,1592,Yelahanka,2 BHK,890.0,2.0,2.0,40.0,2,4494.38202247191
1578,1593,JP Nagar,9 Bedroom,2550.0,9.0,0.0,360.0,9,14117.64705882353
1579,1594,Sarjapur,4 Bedroom,1200.0,5.0,2.0,110.0,4,9166.666666666666
1580,1595,Ardendale,4 BHK,3198.0,4.0,3.0,200.0,4,6253.908692933083
1581,1596,other,3 BHK,1464.0,3.0,2.0,56.0,3,3825.136612021858
1582,1597,Hebbal,4 BHK,2483.0,5.0,2.0,215.0,4,8658.880386629078
1583,1598,Begur,4 Bedroom,1550.0,4.0,2.0,130.0,4,8387.09677419355
1584,1599,Sarjapur  Road,4 BHK,4111.0,4.0,1.0,310.0,4,7540.744344441741
1585,1600,Electronic City,2 BHK,975.0,2.0,2.0,37.5,2,3846.153846153846
1586,1601,other,3 BHK,2500.0,3.0,1.0,250.0,3,10000.0
1587,1602,Rajiv Nagar,3 BHK,1690.0,3.0,1.0,125.0,3,7396.449704142012
1588,1603,Hosa Road,2 BHK,1063.0,2.0,1.0,31.89,2,3000.0
1589,1604,Cooke Town,3 Bedroom,2572.0,3.0,3.0,390.0,3,15163.297045101088
1590,1605,other,3 BHK,2200.0,4.0,2.0,350.0,3,15909.09090909091
1591,1606,other,3 BHK,1600.0,3.0,0.0,80.0,3,5000.0
1592,1607,other,3 BHK,1250.0,3.0,1.0,39.5,3,3160.0
1593,1608,Bommanahalli,1 BHK,520.0,1.0,0.0,19.5,1,3750.0
1594,1609,Marathahalli,4 BHK,4000.0,5.0,2.0,212.0,4,5300.0
1595,1610,Munnekollal,3 BHK,1390.0,3.0,2.0,68.0,3,4892.086330935252
1596,1611,Whitefield,2 BHK,1185.0,2.0,2.0,40.0,2,3375.5274261603377
1597,1612,Sahakara Nagar,2 BHK,1219.0,2.0,2.0,48.0,2,3937.653814602133
1598,1613,Kudlu Gate,3 BHK,1564.0,2.0,1.0,92.0,3,5882.35294117647
1599,1614,Sarjapur  Road,4 BHK,3430.0,6.0,0.0,228.5,4,6661.807580174927
1600,1615,Hosa Road,2 BHK,1100.0,2.0,2.0,37.1,2,3372.7272727272725
1601,1616,Kothannur,3 BHK,1300.0,2.0,0.0,60.0,3,4615.384615384615
1602,1617,Chikkabanavar,3 Bedroom,1600.0,2.0,0.0,80.0,3,5000.0
1603,1618,Ramamurthy Nagar,3 Bedroom,1600.0,3.0,2.0,75.0,3,4687.5
1604,1619,Hennur Road,3 BHK,1482.0,2.0,1.0,92.0,3,6207.827260458839
1605,1620,Marsur,3 Bedroom,1000.0,4.0,3.0,66.0,3,6600.0
1606,1621,Shampura,2 BHK,1200.0,2.0,3.0,53.0,2,4416.666666666667
1607,1622,Gubbalala,3 Bedroom,600.0,3.0,2.0,75.0,3,12500.0
1608,1623,Kengeri,2 BHK,1200.0,2.0,0.0,58.0,2,4833.333333333333
1609,1624,Kereguddadahalli,6 Bedroom,600.0,4.0,0.0,60.0,6,10000.0
1610,1625,Nagarbhavi,3 Bedroom,2400.0,3.0,0.0,160.0,3,6666.666666666667
1611,1626,Marathahalli,3 BHK,1469.0,3.0,1.0,89.0,3,6058.543226684819
1612,1627,Kanakapura,1 BHK,551.0,1.0,1.0,30.0,1,5444.64609800363
1613,1628,Electronics City Phase 1,2 BHK,1160.0,2.0,1.0,52.0,2,4482.758620689655
1614,1629,Balagere,2 BHK,1205.0,2.0,1.0,78.5,2,6514.522821576764
1615,1630,Kasavanhalli,3 BHK,1550.0,2.0,3.0,52.0,3,3354.8387096774195
1616,1631,Gubbalala,3 BHK,1745.0,3.0,2.0,125.0,3,7163.323782234957
1617,1632,AECS Layout,2 BHK,1028.0,2.0,1.0,42.0,2,4085.603112840467
1618,1633,Frazer Town,3 BHK,1700.0,3.0,1.0,180.0,3,10588.235294117647
1619,1634,Karuna Nagar,3 BHK,1200.0,2.0,1.0,34.0,3,2833.3333333333335
1620,1635,Kodihalli,3 BHK,2700.0,4.0,1.0,270.0,3,10000.0
1621,1636,other,2 BHK,1100.0,2.0,2.0,50.0,2,4545.454545454545
1622,1637,Ramamurthy Nagar,2 Bedroom,1200.0,3.0,1.0,72.0,2,6000.0
1623,1638,other,2 BHK,1269.72,2.0,2.0,68.0,2,5355.511451343603
1624,1639,Electronic City Phase II,2 BHK,1266.0,2.0,2.0,59.0,2,4660.347551342812
1625,1640,Mysore Road,2 BHK,1060.0,2.0,1.0,62.0,2,5849.056603773585
1626,1641,other,3 Bedroom,1168.0,3.0,0.0,70.0,3,5993.1506849315065
1627,1642,other,2 BHK,1552.0,2.0,1.0,51.0,2,3286.082474226804
1628,1643,Talaghattapura,3 BHK,2038.5,3.0,0.0,120.0,3,5886.681383370125
1629,1644,Attibele,1 BHK,500.0,1.0,1.0,17.0,1,3400.0
1630,1645,Hulimavu,2 BHK,1080.0,2.0,2.0,43.2,2,4000.0
1631,1646,other,4 Bedroom,2100.0,4.0,2.0,155.0,4,7380.952380952381
1632,1647,other,2 BHK,1300.0,2.0,2.0,65.0,2,5000.0
1633,1648,Electronics City Phase 1,2 BHK,920.0,2.0,2.0,33.0,2,3586.9565217391305
1634,1649,other,4 Bedroom,817.0,2.0,1.0,120.0,4,14687.882496940025
1635,1650,Harlur,2 BHK,1310.0,2.0,1.0,50.0,2,3816.793893129771
1636,1651,Horamavu Agara,3 BHK,1650.0,2.0,1.0,75.0,3,4545.454545454545
1637,1652,other,3 BHK,1515.0,3.0,3.0,93.93,3,6200.0
1638,1653,Raja Rajeshwari Nagar,2 BHK,1157.0,2.0,1.0,53.8,2,4649.956784788245
1639,1654,other,4 BHK,2400.0,5.0,1.0,85.0,4,3541.6666666666665
1640,1655,Konanakunte,4 BHK,3000.0,4.0,3.0,160.0,4,5333.333333333333
1641,1656,Basavangudi,3 BHK,2200.0,2.0,1.0,162.0,3,7363.636363636364
1642,1657,other,2 BHK,1243.0,2.0,1.0,58.0,2,4666.130329847144
1643,1658,Rachenahalli,3 BHK,1530.0,2.0,2.0,74.39,3,4862.091503267974
1644,1659,Judicial Layout,3 BHK,2070.0,3.0,3.0,162.0,3,7826.086956521739
1645,1660,Yelahanka,3 BHK,1815.0,3.0,2.0,82.0,3,4517.906336088155
1646,1661,Sarjapur  Road,4 BHK,3900.0,4.0,3.0,300.0,4,7692.307692307692
1647,1662,Electronic City Phase II,2 BHK,1000.0,2.0,1.0,28.88,2,2888.0
1648,1663,Ananth Nagar,2 BHK,982.0,2.0,2.0,24.55,2,2500.0
1649,1664,Hennur Road,2 BHK,1232.0,2.0,2.0,89.0,2,7224.025974025974
1650,1665,Binny Pete,3 BHK,1282.0,3.0,2.0,178.0,3,13884.555382215289
1651,1666,Yelahanka,1 BHK,654.0,1.0,1.0,38.4,1,5871.559633027523
1652,1667,Bannerghatta Road,2 BHK,1181.0,2.0,0.0,55.0,2,4657.070279424217
1653,1668,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,45.0,3,4186.046511627907
1654,1669,2nd Stage Nagarbhavi,4 Bedroom,1200.0,4.0,2.0,245.0,4,20416.666666666668
1655,1670,other,3 BHK,1616.0,3.0,1.0,75.0,3,4641.089108910891
1656,1671,other,5 Bedroom,1800.0,6.0,0.0,44.5,5,2472.222222222222
1657,1672,other,6 Bedroom,1200.0,4.0,1.0,135.0,6,11250.0
1658,1673,Whitefield,3 BHK,1306.0,3.0,2.0,54.65,3,4184.532924961715
1659,1674,Whitefield,3 BHK,1626.0,3.0,3.0,89.0,3,5473.554735547355
1660,1675,other,6 BHK,2700.0,4.0,2.0,214.0,6,7925.925925925926
1661,1676,Whitefield,3 BHK,1585.0,3.0,2.0,88.0,3,5552.05047318612
1662,1677,7th Phase JP Nagar,2 BHK,1370.0,2.0,1.0,56.17,2,4100.0
1663,1678,Whitefield,5 Bedroom,3250.0,5.0,3.0,900.0,5,27692.30769230769
1664,1679,Kanakpura Road,2 BHK,1495.0,2.0,2.0,90.0,2,6020.066889632107
1665,1680,other,3 BHK,2000.0,3.0,2.0,210.0,3,10500.0
1666,1681,other,5 Bedroom,2400.0,4.0,1.0,300.0,5,12500.0
1667,1682,Bannerghatta,3 Bedroom,1375.0,3.0,0.0,57.0,3,4145.454545454545
1668,1683,Old Madras Road,4 BHK,3715.0,6.0,0.0,224.5,4,6043.06864064603
1669,1684,Kereguddadahalli,3 BHK,1400.0,2.0,2.0,48.0,3,3428.5714285714284
1670,1685,Kadugodi,5 BHK,1100.0,5.0,0.0,135.0,5,12272.727272727272
1671,1687,Hebbal Kempapura,4 Bedroom,1200.0,4.0,2.0,215.0,4,17916.666666666668
1672,1688,Yelahanka,2 BHK,1150.0,2.0,2.0,46.0,2,4000.0
1673,1689,Hebbal,2 BHK,1080.0,2.0,1.0,54.0,2,5000.0
1674,1690,Kaikondrahalli,3 BHK,1645.0,3.0,2.0,100.0,3,6079.0273556231
1675,1691,other,3 BHK,1760.0,3.0,3.0,176.0,3,10000.0
1676,1692,other,1 BHK,595.0,1.0,1.0,42.0,1,7058.823529411765
1677,1693,Bommenahalli,3 Bedroom,1200.0,3.0,1.0,125.0,3,10416.666666666666
1678,1694,JP Nagar,4 BHK,4624.5,4.0,0.0,314.5,4,6800.735214617796
1679,1695,other,2 BHK,1410.0,2.0,3.0,67.0,2,4751.77304964539
1680,1696,other,2 BHK,1090.0,2.0,1.0,31.48,2,2888.0733944954127
1681,1697,Ramagondanahalli,1 Bedroom,540.0,1.0,0.0,30.0,1,5555.555555555556
1682,1698,Sarjapur  Road,2 BHK,1300.0,2.0,2.0,60.0,2,4615.384615384615
1683,1699,9th Phase JP Nagar,3 BHK,1890.0,2.0,2.0,85.0,3,4497.354497354498
1684,1700,other,2 BHK,1254.0,2.0,1.0,53.0,2,4226.475279106858
1685,1701,other,7 Bedroom,2800.0,7.0,2.0,125.0,7,4464.285714285715
1686,1702,Ulsoor,2 BHK,1275.0,2.0,2.0,120.0,2,9411.764705882353
1687,1703,Kathriguppe,3 BHK,1245.0,2.0,2.0,68.48,3,5500.401606425703
1688,1704,other,2 BHK,1170.0,2.0,2.0,86.0,2,7350.427350427351
1689,1705,Panathur,2 BHK,1193.0,2.0,1.0,86.0,2,7208.717518860017
1690,1706,Chandapura,2 BHK,850.0,2.0,1.0,25.4,2,2988.235294117647
1691,1707,Marathahalli,3 BHK,1678.0,3.0,3.0,70.0,3,4171.6328963051255
1692,1708,Gunjur,3 BHK,1600.0,3.0,3.0,75.0,3,4687.5
1693,1709,Electronics City Phase 1,3 BHK,1750.0,3.0,2.0,84.0,3,4800.0
1694,1710,Whitefield,2 BHK,1125.0,2.0,2.0,62.0,2,5511.111111111111
1695,1711,other,4 Bedroom,2200.0,4.0,3.0,235.0,4,10681.818181818182
1696,1712,other,3 Bedroom,16145.85,3.0,1.0,95.0,3,588.3864894074948
1697,1713,HBR Layout,3 BHK,2800.0,2.0,0.0,200.0,3,7142.857142857143
1698,1714,R.T. Nagar,2 Bedroom,1200.0,2.0,1.0,120.0,2,10000.0
1699,1715,other,2 BHK,1000.0,2.0,1.0,50.0,2,5000.0
1700,1716,other,4 BHK,2780.0,5.0,2.0,480.0,4,17266.187050359713
1701,1717,Electronic City Phase II,3 BHK,1320.0,2.0,1.0,38.13,3,2888.636363636364
1702,1718,other,27 BHK,8000.0,27.0,0.0,230.0,27,2875.0
1703,1719,Ardendale,4 BHK,2422.0,4.0,2.0,160.0,4,6606.110652353427
1704,1720,Kasavanhalli,2 BHK,1100.0,2.0,1.0,50.0,2,4545.454545454545
1705,1721,Uttarahalli,2 BHK,882.0,2.0,1.0,30.0,2,3401.360544217687
1706,1722,Bisuvanahalli,2 BHK,845.0,2.0,1.0,37.0,2,4378.698224852071
1707,1723,Kambipura,2 BHK,883.0,2.0,1.0,39.0,2,4416.761041902605
1708,1725,Brookefield,3 BHK,1595.0,3.0,3.0,88.0,3,5517.241379310345
1709,1726,Whitefield,2 BHK,1280.0,2.0,0.0,85.0,2,6640.625
1710,1727,other,4 Bedroom,1700.0,2.0,1.0,550.0,4,32352.941176470587
1711,1728,other,2 BHK,920.0,2.0,0.0,35.0,2,3804.3478260869565
1712,1729,Choodasandra,2 BHK,1300.0,2.0,3.0,57.0,2,4384.615384615385
1713,1730,other,2 BHK,1450.0,1.0,0.0,230.0,2,15862.068965517241
1714,1731,Harlur,3 BHK,1757.0,3.0,2.0,132.0,3,7512.805919180421
1715,1732,Anekal,1 BHK,600.0,1.0,1.0,16.5,1,2750.0
1716,1733,other,4 Bedroom,2400.0,3.0,2.0,142.0,4,5916.666666666667
1717,1734,Sarjapur,2 BHK,1240.0,2.0,1.0,44.0,2,3548.3870967741937
1718,1735,other,10 Bedroom,750.0,10.0,2.0,90.0,10,12000.0
1719,1736,EPIP Zone,2 BHK,1330.0,2.0,1.0,93.36,2,7019.548872180451
1720,1737,8th Phase JP Nagar,2 BHK,1062.0,2.0,1.0,42.47,2,3999.0583804143125
1721,1738,JP Nagar,2 BHK,1078.0,2.0,2.0,45.0,2,4174.397031539888
1722,1739,Bannerghatta Road,3 BHK,1460.0,2.0,2.0,72.0,3,4931.506849315068
1723,1740,Whitefield,3 Bedroom,1200.0,3.0,2.0,68.5,3,5708.333333333333
1724,1741,Laggere,1 BHK,1200.0,1.0,1.0,48.0,1,4000.0
1725,1742,Kammasandra,3 BHK,912.0,2.0,1.0,39.0,3,4276.315789473684
1726,1743,Hosa Road,3 BHK,1535.0397790000004,3.0,1.0,115.0,3,7491.662533652164
1727,1744,other,5 Bedroom,2400.0,5.0,1.0,625.0,5,26041.666666666668
1728,1745,Prithvi Layout,4 Bedroom,2028.0,4.0,3.0,162.0,4,7988.165680473373
1729,1746,Mysore Road,2 BHK,980.0,2.0,1.0,45.47,2,4639.7959183673465
1730,1747,Sarjapur  Road,2 BHK,1000.0,2.0,2.0,40.0,2,4000.0
1731,1748,Sarjapur  Road,2 BHK,1050.0,2.0,1.0,62.0,2,5904.761904761905
1732,1749,Bannerghatta,3 Bedroom,2611.0,3.0,1.0,239.0,3,9153.581003446956
1733,1750,Domlur,3 BHK,1875.0,2.0,2.0,150.0,3,8000.0
1734,1751,Hennur Road,2 BHK,1065.0,2.0,1.0,42.6,2,4000.0
1735,1752,Sanjay nagar,3 BHK,1800.0,3.0,2.0,180.0,3,10000.0
1736,1753,Sector 7 HSR Layout,2 BHK,1163.0,2.0,2.0,98.86,2,8500.42992261393
1737,1754,Tumkur Road,2 BHK,1098.0,2.0,1.0,72.0,2,6557.377049180328
1738,1755,5th Phase JP Nagar,3 BHK,1725.0,2.0,2.0,100.0,3,5797.101449275362
1739,1756,Whitefield,4 Bedroom,4000.0,4.0,2.0,330.0,4,8250.0
1740,1757,Thubarahalli,2 BHK,1128.0,2.0,2.0,75.0,2,6648.936170212766
1741,1758,other,8 Bedroom,1320.0,6.0,2.0,200.0,8,15151.515151515152
1742,1759,Yelahanka,3 BHK,1705.0,3.0,1.0,74.16,3,4349.560117302053
1743,1760,Thigalarapalya,2 BHK,1418.0,2.0,2.0,95.0,2,6699.576868829337
1744,1761,Ramamurthy Nagar,3 Bedroom,1500.0,3.0,1.0,160.0,3,10666.666666666666
1745,1762,Hebbal,2 BHK,1100.0,2.0,2.0,50.0,2,4545.454545454545
1746,1763,other,3 BHK,1464.0,3.0,2.0,56.0,3,3825.136612021858
1747,1764,Hebbal,2 BHK,812.0,2.0,2.0,55.0,2,6773.399014778325
1748,1766,other,2 BHK,1280.0,2.0,2.0,40.0,2,3125.0
1749,1767,Whitefield,2 BHK,1420.0,2.0,2.0,136.0,2,9577.464788732394
1750,1768,other,11 Bedroom,1200.0,11.0,0.0,170.0,11,14166.666666666666
1751,1769,other,6 Bedroom,727.0,6.0,2.0,66.0,6,9078.40440165062
1752,1770,Banashankari Stage II,4 Bedroom,1200.0,2.0,1.0,150.0,4,12500.0
1753,1771,Old Airport Road,4 BHK,2774.0,4.0,2.0,207.0,4,7462.148521989906
1754,1772,other,3 BHK,2000.0,3.0,2.0,85.0,3,4250.0
1755,1773,HBR Layout,3 BHK,1722.0,3.0,2.0,95.0,3,5516.8408826945415
1756,1774,Indira Nagar,3 BHK,2800.0,3.0,1.0,330.0,3,11785.714285714286
1757,1776,other,3 BHK,1650.0,3.0,3.0,175.0,3,10606.060606060606
1758,1777,other,2 BHK,840.0,2.0,2.0,27.0,2,3214.285714285714
1759,1778,Jigani,2 BHK,914.0,2.0,2.0,47.0,2,5142.231947483589
1760,1779,Hennur Road,3 BHK,1482.0,2.0,2.0,83.73,3,5649.797570850203
1761,1780,Kundalahalli,3 BHK,1724.0,3.0,2.0,127.0,3,7366.589327146172
1762,1781,other,3 BHK,1670.0,3.0,3.0,91.86,3,5500.5988023952095
1763,1782,Banaswadi,2 BHK,1184.0,2.0,3.0,53.0,2,4476.351351351352
1764,1783,Kodigehaali,2 BHK,1200.0,2.0,1.0,55.0,2,4583.333333333333
1765,1784,TC Palaya,2 Bedroom,1200.0,2.0,0.0,65.0,2,5416.666666666667
1766,1785,Jigani,2 BHK,927.0,2.0,2.0,55.0,2,5933.117583603021
1767,1786,other,2 BHK,1242.0,2.0,3.0,39.7,2,3196.45732689211
1768,1787,Electronic City Phase II,3 BHK,1220.0,3.0,1.0,35.23,3,2887.7049180327863
1769,1788,Electronic City,3 BHK,1360.0,2.0,1.0,75.0,3,5514.705882352941
1770,1789,Brookefield,4 Bedroom,2800.0,4.0,2.0,240.0,4,8571.42857142857
1771,1790,7th Phase JP Nagar,2 BHK,1180.0,2.0,2.0,72.0,2,6101.6949152542375
1772,1791,Whitefield,3 BHK,1697.0,3.0,2.0,108.0,3,6364.172068355922
1773,1792,Yelahanka New Town,2 BHK,550.0,2.0,1.0,26.0,2,4727.272727272727
1774,1793,Hennur,2 BHK,1225.0,2.0,1.0,57.0,2,4653.061224489796
1775,1794,other,3 BHK,1690.0,2.0,2.0,55.0,3,3254.437869822485
1776,1795,other,10 Bedroom,1660.0,10.0,2.0,475.0,10,28614.4578313253
1777,1796,other,3 BHK,1488.0,3.0,2.0,57.0,3,3830.6451612903224
1778,1797,other,3 BHK,1250.0,2.0,1.0,80.0,3,6400.0
1779,1798,JP Nagar,1 BHK,1050.0,1.0,1.0,44.0,1,4190.476190476191
1780,1799,HSR Layout,2 BHK,1027.0,2.0,2.0,44.0,2,4284.323271665044
1781,1800,Kanakpura Road,3 BHK,1699.0,3.0,3.0,81.94,3,4822.836962919364
1782,1801,Whitefield,2 BHK,1205.0,2.0,2.0,58.0,2,4813.278008298756
1783,1802,other,4 Bedroom,712.0,2.0,1.0,67.5,4,9480.337078651686
1784,1803,Horamavu Agara,2 BHK,950.0,2.0,3.0,39.0,2,4105.263157894737
1785,1804,TC Palaya,2 Bedroom,1200.0,2.0,0.0,70.0,2,5833.333333333333
1786,1805,Akshaya Nagar,3 BHK,1476.0,3.0,1.0,120.0,3,8130.081300813008
1787,1806,CV Raman Nagar,2 BHK,1070.0,2.0,1.0,55.0,2,5140.186915887851
1788,1807,EPIP Zone,3 BHK,2160.0,4.0,2.0,172.0,3,7962.962962962963
1789,1808,Sector 2 HSR Layout,2 BHK,1296.0,2.0,1.0,75.0,2,5787.037037037037
1790,1809,Chikkalasandra,2 Bedroom,1800.0,1.0,1.0,128.0,2,7111.111111111111
1791,1810,Kanakpura Road,3 BHK,1570.0,3.0,3.0,64.5,3,4108.28025477707
1792,1811,Koramangala,2 BHK,1300.0,2.0,3.0,110.0,2,8461.538461538461
1793,1812,Sarjapur,4 BHK,1550.0,2.0,2.0,65.0,4,4193.548387096775
1794,1813,Electronic City,2 BHK,770.0,1.0,1.0,40.0,2,5194.805194805195
1795,1814,Jalahalli,3 BHK,1870.0,3.0,2.0,110.0,3,5882.35294117647
1796,1815,other,3 Bedroom,1650.0,4.0,2.0,160.0,3,9696.969696969696
1797,1816,Domlur,3 BHK,1429.0,3.0,3.0,86.0,3,6018.194541637508
1798,1817,Babusapalaya,3 BHK,1167.0,2.0,2.0,39.98,3,3425.8783204798624
1799,1818,Bommasandra,2 BHK,1035.0,2.0,1.0,41.73,2,4031.884057971014
1800,1819,Kengeri,3 BHK,1188.0,2.0,2.0,38.0,3,3198.6531986531986
1801,1820,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,2.0,285.0,5,23750.0
1802,1822,Nagarbhavi,1 BHK,884.0,2.0,2.0,36.0,1,4072.398190045249
1803,1823,Haralur Road,2 BHK,1194.0,2.0,2.0,46.0,2,3852.5963149078725
1804,1824,Hoodi,2 BHK,1026.0,2.0,1.0,60.87,2,5932.748538011696
1805,1825,Shivaji Nagar,7 Bedroom,1400.0,6.0,3.0,200.0,7,14285.714285714286
1806,1826,Kaikondrahalli,2 BHK,1115.0,2.0,2.0,50.0,2,4484.304932735426
1807,1827,Hebbal Kempapura,2 Bedroom,1200.0,2.0,1.0,125.0,2,10416.666666666666
1808,1828,Old Airport Road,4 BHK,2690.0,4.0,3.0,191.0,4,7100.371747211896
1809,1829,Subramanyapura,2 BHK,975.0,2.0,1.0,58.0,2,5948.717948717948
1810,1830,Hosa Road,3 Bedroom,675.0,3.0,2.0,72.5,3,10740.74074074074
1811,1831,Chamrajpet,4 BHK,1900.0,2.0,1.0,170.0,4,8947.368421052632
1812,1832,Banashankari,3 Bedroom,600.0,3.0,1.0,100.0,3,16666.666666666668
1813,1833,OMBR Layout,2 BHK,1101.0,2.0,2.0,65.5,2,5949.13714804723
1814,1834,Sarjapur  Road,3 BHK,1700.0,3.0,3.0,135.0,3,7941.176470588235
1815,1835,Whitefield,4 BHK,3606.0,4.0,2.0,312.0,4,8652.246256239601
1816,1836,Padmanabhanagar,2 BHK,1258.0,2.0,2.0,115.0,2,9141.494435612083
1817,1837,Kanakpura Road,3 BHK,1560.0,3.0,2.0,92.0,3,5897.4358974358975
1818,1838,Old Madras Road,4 BHK,3630.0,6.0,1.0,195.0,4,5371.900826446281
1819,1839,JP Nagar,3 BHK,2000.0,3.0,2.0,250.0,3,12500.0
1820,1840,Hebbal,4 BHK,2790.0,4.0,3.0,198.0,4,7096.774193548387
1821,1841,Badavala Nagar,3 BHK,1494.0,2.0,2.0,94.55,3,6328.647925033467
1822,1842,Hennur Road,3 BHK,1482.0,2.0,1.0,87.0,3,5870.4453441295545
1823,1843,other,2 BHK,800.0,2.0,3.0,50.0,2,6250.0
1824,1844,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,2.0,47.39,2,3999.15611814346
1825,1845,Hulimavu,2 BHK,1100.0,2.0,2.0,71.5,2,6500.0
1826,1846,NRI Layout,2 Bedroom,1300.0,2.0,0.0,120.0,2,9230.76923076923
1827,1847,other,2 BHK,1225.0,2.0,2.0,150.0,2,12244.897959183674
1828,1848,Hulimavu,3 BHK,1758.0,3.0,2.0,65.0,3,3697.3833902161546
1829,1849,Banaswadi,2 BHK,1145.0,2.0,2.0,55.0,2,4803.493449781659
1830,1850,Hormavu,2 BHK,1180.0,2.0,2.0,50.0,2,4237.28813559322
1831,1851,other,2 BHK,1260.0,2.0,2.0,58.0,2,4603.174603174603
1832,1853,Arekere,2 BHK,1190.0,2.0,2.0,55.0,2,4621.848739495798
1833,1854,Sarjapur  Road,3 BHK,1691.0,3.0,2.0,119.0,3,7037.25606150207
1834,1855,other,4 BHK,3675.0,4.0,3.0,367.0,4,9986.394557823129
1835,1856,Frazer Town,3 BHK,1305.0,3.0,2.0,95.45,3,7314.176245210728
1836,1857,Basavangudi,3 BHK,2337.0,4.0,3.0,292.0,3,12494.651262302097
1837,1858,other,2 Bedroom,1200.0,2.0,2.0,150.0,2,12500.0
1838,1859,Domlur,2 BHK,1206.0,2.0,1.0,217.0,2,17993.366500829186
1839,1860,other,5 Bedroom,1350.0,4.0,1.0,130.0,5,9629.62962962963
1840,1861,Kogilu,2 BHK,1140.0,2.0,1.0,50.66,2,4443.859649122807
1841,1862,other,2 BHK,1250.0,2.0,2.0,65.0,2,5200.0
1842,1863,other,3 Bedroom,600.0,2.0,1.0,60.0,3,10000.0
1843,1864,other,2 BHK,1225.0,2.0,2.0,48.0,2,3918.3673469387754
1844,1865,Kereguddadahalli,2 BHK,800.0,2.0,2.0,28.0,2,3500.0
1845,1866,Jalahalli East,2 BHK,1020.0,2.0,1.0,58.0,2,5686.274509803921
1846,1867,TC Palaya,4 Bedroom,2100.0,2.0,1.0,50.0,4,2380.9523809523807
1847,1868,other,2 Bedroom,1350.0,2.0,1.0,80.0,2,5925.925925925926
1848,1869,Anekal,2 BHK,925.0,2.0,1.0,40.0,2,4324.324324324324
1849,1870,Yelachenahalli,4 Bedroom,1800.0,3.0,1.0,220.0,4,12222.222222222223
1850,1871,other,3 Bedroom,2000.0,3.0,1.0,100.0,3,5000.0
1851,1872,Frazer Town,3 BHK,1510.0,2.0,1.0,75.0,3,4966.887417218543
1852,1873,Kasavanhalli,5 Bedroom,5800.0,7.0,2.0,1200.0,5,20689.655172413793
1853,1874,other,3 BHK,1614.0,3.0,1.0,110.0,3,6815.365551425031
1854,1875,Yeshwanthpur,3 Bedroom,682.0,2.0,1.0,130.0,3,19061.58357771261
1855,1876,Gottigere,2 Bedroom,1200.0,2.0,0.0,95.0,2,7916.666666666667
